macrophages	mast	B.naive	B.memory	plasma	T.CD4.naive	T.CD4.memory	T.CD8.naive	T.CD8.memory	NK	pDCs	mDCs	monocytes.C	monocytes.NC.I	neutrophils	Treg	endothelial.cells	fibroblasts	ROI	segment	class
0.0842790698356196	0.00251898797827869	0.0191321820069258	0.0324279855159179	0.115842427289362	0	0	0.0236322707417676	0.0618741848489382	0.0329298992210741	0.0178779673232664	0	0	0.00827348499763272	0.107142627122433	0.140542226782292	0.169309926429721	0.184216759906771	DSP-1001250007851-H-E06.dcc	PanCK-	DKD
0.029606780641882	0.00471080141469595	0.0211118648186017	0	0.148899235357118	0.0327351729537856	0	0.514684429081651	0	0.0483239538356692	0.0374944219849943	0	0	0.0229637474265825	0.0439409467438926	0	0.0817550634803769	0.0137735822607493	DSP-1001250007851-H-E07.dcc	PanCK+	DKD
0.0420970145782629	0.00133692006110419	0	0	0.107277120307146	0.0128722282627548	0	0.189003586368355	0	0.0291836682150198	0.0136837224312577	0	0	0.0250683537591397	0.0498809449187526	0.194890600544197	0.211602137803944	0.123103702750066	DSP-1001250007851-H-E08.dcc	PanCK-	DKD
0.0565174780769577	0.00416367645540547	0	0.0701800197770648	0.145856245154542	0.136537549225398	0	0	0	0.0414555758524025	0	0	0	0.0168267902875334	0.156473128127259	0.135513913829361	0.0961661775094997	0.140309445704576	DSP-1001250007851-H-E09.dcc	PanCK+	DKD
0.0602184216203398	0.001119972508397	0.0737012482935381	0.040620361053127	0.0463336129265736	0	0	0.118820938345296	0	0.0314518457785916	0	0	0	0.00991322635795435	0.0601075289403463	0.16956589936493	0.163821848241954	0.224325096568954	DSP-1001250007851-H-E10.dcc	PanCK-	DKD
0.0905517991259541	0.00479100075148938	0.0531131169395713	0	0.157159643507567	0	0	0.21621315239744	0	0	0.0173102576817801	0	0	0.0150267123506295	0.0436640455463918	0.11620963747117	0.151241066553755	0.134719567674252	DSP-1001250007851-H-E11.dcc	PanCK+	DKD
0.136041332154854	0.00304836887861426	0.030096549129361	0	0.0807122308265067	0	0	0.0399725725617746	0.0190023551250856	0.0369479190694807	0	0	0	0.0293805810371671	0.0635355071123553	0.140886602230726	0.140193393210179	0.280182588663896	DSP-1001250007851-H-E12.dcc	PanCK-	DKD
0.0407903772986177	0.0014820093633712	0	0	0.0280502413742592	0.241860738784603	0.00919312221880291	0.180271046050127	0	0.0513786290566793	0	0	0	0.0187742075204831	0.124603485319641	0.0766933638769706	0.191676313842627	0.035226465293818	DSP-1001250007851-H-F01.dcc	Geometric Segment	DKD
0.0428566442842256	0.00141898504426148	0.0147634576698288	0	0.0440961998754604	0.300552291609225	0.0177804040544023	0.141809657298327	0	0.0294327794490837	0	0	0	0.0116184269987247	0.120419063080546	0	0.21398224829026	0.0612698423456551	DSP-1001250007851-H-F02.dcc	Geometric Segment	DKD
0.0387300606658185	0	0	0	0.0578063667069359	0.23852060570713	0	0.157415958124992	0	0.0360751162335606	0	0	0.000181293250378776	0.0222861601774343	0.137545443746887	0.0581330677956526	0.210610168834579	0.0426957587566309	DSP-1001250007851-H-F03.dcc	Geometric Segment	DKD
0.0350859951710058	0.00266601952389242	0	0	0.0817705654976969	0.128921064755494	0.0856327715285825	0.23847047672523	0	0.0177012655155832	0	0	0	0.0329585978265648	0.0960554178788497	0.0759985552348811	0.135881345256702	0.0688579250855172	DSP-1001250007851-H-F04.dcc	Geometric Segment	DKD
0.0308275728122912	0.00166725324290091	0	0	0.0756226142264021	0.365593022354211	0.102118330687829	0.0282390904813709	0	0.0173920049356015	0	0	0	0.014900732573932	0.0921385467040261	0.0506169972314974	0.179143555608543	0.0417402791413955	DSP-1001250007851-H-F05.dcc	Geometric Segment	DKD
0.0268969692000629	0.00144669700591512	0	0	0.0135436458202919	0.197430961207975	0.0533034788522596	0.211253845656151	0	0.0211459779966068	0	0	0	0.0186392447240981	0.122763570675247	0	0.262444394264651	0.0711312145967421	DSP-1001250007851-H-F06.dcc	Geometric Segment	DKD
